client_id,district_id,birth_date,female
2662,1,1978-08-29,FALSE
2663,8,1976-10-01,FALSE
2666,47,1935-07-06,TRUE
2667,9,1972-01-01,FALSE
2668,9,1975-02-09,TRUE
2669,51,1927-05-08,FALSE
2670,45,1936-09-13,FALSE
2671,35,1972-04-22,TRUE
2672,7,1940-03-26,TRUE
2673,65,1959-07-16,FALSE
2674,65,1952-10-03,TRUE
2675,31,1924-01-22,FALSE
2676,61,1961-06-01,FALSE
2677,33,1922-05-24,FALSE
2678,33,1918-05-15,TRUE
2679,1,1938-09-30,FALSE
2680,1,1945-09-02,TRUE
2681,45,1971-01-04,TRUE
2682,45,1975-01-14,FALSE
2683,48,1929-06-13,TRUE
2684,74,1953-02-11,TRUE
2685,73,1969-06-21,TRUE
2686,19,1951-03-24,TRUE
2687,19,1949-08-22,FALSE
2688,60,1967-10-24,TRUE
2689,16,1923-01-17,FALSE
2690,58,1971-12-25,TRUE
2691,47,1964-05-17,FALSE
2692,44,1925-05-30,FALSE
2693,46,1976-08-04,TRUE
2694,15,1927-10-06,TRUE
2695,15,1929-05-16,FALSE
2696,2,1947-09-04,FALSE
2697,2,1948-08-14,TRUE
2698,31,1970-10-07,TRUE
2699,31,1977-02-23,FALSE
2700,34,1945-02-22,FALSE
2701,1,1952-03-29,FALSE
2702,7,1919-02-26,FALSE
2703,2,1973-03-12,TRUE
2704,1,1949-05-22,TRUE
2705,43,1924-04-30,FALSE
2706,3,1967-07-02,FALSE
2707,45,1969-05-23,FALSE
2708,73,1958-08-12,FALSE
2709,26,1946-06-14,FALSE
2712,25,1956-01-17,FALSE
2713,36,1962-09-02,FALSE
2714,6,1970-03-06,TRUE
2715,7,1957-07-04,FALSE
2716,25,1969-07-13,TRUE
2717,46,1930-04-28,FALSE
2718,46,1932-12-22,TRUE
2719,29,1964-10-30,TRUE
2720,1,1949-09-05,TRUE
2721,24,1950-06-26,TRUE
2724,35,1975-03-01,FALSE
2726,1,1973-07-28,TRUE
2727,1,1968-02-05,FALSE
2728,74,1922-08-13,FALSE
2729,1,1966-08-28,FALSE
2730,52,1947-03-18,FALSE
2731,38,1927-12-08,FALSE
2732,57,1953-09-16,TRUE
2733,3,1927-11-11,TRUE
2734,3,1934-11-12,FALSE
2735,64,1928-07-31,FALSE
2736,1,1958-02-15,TRUE
2738,1,1951-04-25,FALSE
2739,13,1950-01-26,FALSE
2740,36,1967-11-23,TRUE
2741,41,1930-11-29,TRUE
2742,65,1948-08-27,TRUE
2743,50,1939-10-04,TRUE
2744,50,1943-02-22,FALSE
2745,54,1939-08-07,TRUE
2746,1,1971-02-25,FALSE
2747,6,1936-10-14,FALSE
2748,6,1936-10-06,TRUE
2749,14,1921-03-04,TRUE
2750,14,1913-07-13,FALSE
2751,68,1957-01-24,TRUE
2752,48,1971-08-09,FALSE
2754,66,1978-05-24,TRUE
2755,1,1970-03-23,TRUE
2756,31,1919-09-28,TRUE
2758,1,1946-07-14,FALSE
2759,2,1974-01-26,FALSE
2760,68,1975-12-12,TRUE
2761,1,1977-09-29,TRUE
2762,29,1953-04-23,TRUE
2765,36,1981-04-20,TRUE
2766,70,1959-09-15,FALSE
2767,70,1954-06-04,TRUE
2768,1,1964-04-02,FALSE
2769,69,1937-05-15,FALSE
2770,1,1954-07-08,FALSE
2771,37,1920-10-25,FALSE
2772,37,1923-01-08,TRUE
2773,49,1919-09-13,TRUE
2774,49,1921-02-23,FALSE
2775,41,1978-07-09,TRUE
2776,31,1934-06-07,TRUE
2777,46,1970-03-28,TRUE
2778,57,1964-05-16,FALSE
2779,29,1948-05-04,FALSE
2780,29,1947-01-16,TRUE
2781,46,1960-11-22,TRUE
2782,31,1940-09-13,FALSE
2783,1,1940-06-20,FALSE
2784,36,1958-07-25,TRUE
2785,22,1962-07-29,FALSE
2786,24,1951-11-02,FALSE
2787,41,1976-10-14,TRUE
2788,49,1951-10-21,TRUE
2789,1,1951-12-25,TRUE
2790,16,1975-02-10,FALSE
2791,60,1921-10-10,FALSE
2794,18,1965-01-22,FALSE
2795,18,1968-04-13,TRUE
2796,15,1974-06-25,FALSE
2797,28,1950-11-05,FALSE
2798,65,1931-06-27,FALSE
2799,4,1961-12-02,TRUE
2800,2,1949-08-26,FALSE
2801,75,1919-02-18,FALSE
2802,1,1966-11-29,TRUE
2803,68,1931-10-12,FALSE
2804,68,1936-11-10,TRUE
2805,73,1964-07-13,FALSE
2806,58,1955-07-01,TRUE
2808,8,1974-03-31,TRUE
2809,33,1979-02-14,FALSE
2810,72,1971-07-28,FALSE
2811,1,1946-12-07,TRUE
2812,55,1970-05-02,TRUE
2813,70,1941-04-10,FALSE
2814,19,1973-02-10,TRUE
2815,35,1930-06-30,FALSE
2816,35,1938-03-15,TRUE
2817,1,1977-02-19,TRUE
2818,54,1963-04-12,FALSE
2819,8,1980-08-12,FALSE
2820,77,1966-12-17,FALSE
2821,45,1980-11-01,TRUE
2822,50,1958-10-19,FALSE
2823,70,1946-12-18,TRUE
2824,39,1941-09-05,FALSE
2825,65,1958-03-29,FALSE
2826,59,1935-01-28,FALSE
2827,63,1923-02-13,FALSE
2828,14,1949-07-10,TRUE
2829,33,1939-12-27,TRUE
2830,51,1974-11-14,FALSE
2831,68,1980-07-09,TRUE
2832,13,1927-07-23,FALSE
2833,13,1923-07-09,TRUE
2834,52,1949-05-23,FALSE
2835,27,1966-01-27,FALSE
2836,38,1919-09-21,TRUE
2837,38,1927-05-21,FALSE
2838,65,1965-03-09,FALSE
2839,72,1928-07-05,TRUE
2840,72,1934-05-14,FALSE
2841,18,1973-04-10,TRUE
2842,74,1958-06-17,FALSE
2843,70,1966-10-06,TRUE
2844,51,1962-11-19,FALSE
2845,7,1952-09-02,FALSE
2846,1,1969-03-17,TRUE
2847,34,1942-07-25,TRUE
2848,34,1939-02-20,FALSE
2849,19,1928-04-02,FALSE
2850,7,1970-08-20,FALSE
2851,54,1939-08-10,FALSE
2852,26,1942-06-28,TRUE
2853,28,1956-04-25,TRUE
2854,16,1949-06-01,FALSE
2855,16,1957-07-26,TRUE
2856,47,1923-11-11,FALSE
2857,33,1927-02-03,FALSE
2858,42,1926-02-12,TRUE
2859,68,1928-09-24,TRUE
2860,28,1958-03-31,FALSE
2862,49,1964-10-07,TRUE
2863,49,1968-03-05,FALSE
2864,51,1952-04-09,TRUE
2865,15,1948-11-18,FALSE
2866,15,1949-10-30,TRUE
2867,1,1960-01-23,TRUE
2868,14,1933-12-14,FALSE
2869,1,1975-08-05,FALSE
2870,29,1959-11-28,FALSE
2871,71,1967-11-23,TRUE
2872,77,1933-10-27,TRUE
2873,16,1975-03-24,TRUE
2874,34,1972-09-10,FALSE
2875,46,1936-08-17,FALSE
2876,1,1977-01-07,FALSE
2877,59,1932-04-29,FALSE
2878,68,1947-04-17,FALSE
2879,40,1977-01-10,FALSE
2880,60,1952-12-30,FALSE
2881,12,1967-03-21,TRUE
2882,70,1931-12-14,FALSE
2883,30,1953-02-26,FALSE
2884,40,1958-10-10,TRUE
2885,1,1965-10-04,TRUE
2886,1,1958-10-03,FALSE
2887,2,1961-01-29,TRUE
2888,1,1978-09-09,TRUE
2889,25,1943-12-05,FALSE
2890,62,1951-10-11,FALSE
2891,62,1957-07-23,TRUE
2892,3,1941-03-21,TRUE
2893,2,1927-11-02,TRUE
2894,70,1948-07-25,TRUE
2895,70,1977-05-17,TRUE
2896,1,1975-05-16,TRUE
2897,40,1925-07-18,FALSE
2898,40,1920-10-17,TRUE
2899,16,1918-05-18,FALSE
2900,18,1923-03-22,FALSE
2901,25,1939-01-09,TRUE
2902,8,1959-07-03,TRUE
2903,8,1959-11-26,FALSE
2904,64,1946-05-18,TRUE
2905,64,1951-07-07,FALSE
2906,5,1934-12-16,FALSE
2907,5,1932-09-22,TRUE
2908,1,1971-02-28,FALSE
2909,26,1936-10-09,FALSE
2910,76,1936-09-28,FALSE
2911,45,1932-09-25,FALSE
2912,45,1925-07-28,TRUE
2913,44,1962-12-27,FALSE
2915,33,1954-02-22,TRUE
2916,1,1972-09-30,FALSE
2917,16,1940-01-18,FALSE
2918,5,1967-05-21,FALSE
2919,5,1970-09-08,TRUE
2920,44,1962-06-23,TRUE
2921,64,1976-12-20,TRUE
2922,43,1940-09-07,FALSE
2923,35,1977-03-21,TRUE
2924,18,1941-02-06,TRUE
2925,18,1947-09-08,FALSE
2926,27,1934-02-11,FALSE
2927,27,1929-12-28,TRUE
2928,38,1932-03-02,FALSE
2929,1,1958-03-10,FALSE
2930,41,1941-03-22,FALSE
2932,1,1940-07-11,TRUE
2933,72,1942-12-12,FALSE
2934,72,1948-04-27,TRUE
2935,61,1944-05-02,TRUE
2936,3,1945-03-11,TRUE
2937,74,1949-07-01,FALSE
2938,8,1921-06-01,TRUE
2939,8,1918-02-13,FALSE
2940,1,1965-10-16,FALSE
2941,38,1951-03-12,FALSE
2942,67,1966-06-03,TRUE
2943,1,1980-06-28,TRUE
2944,71,1943-08-23,TRUE
2945,74,1921-06-02,FALSE
2946,74,1926-01-23,TRUE
2947,19,1957-05-18,TRUE
2948,47,1978-11-20,FALSE
2949,14,1943-09-25,FALSE
2950,46,1944-06-06,FALSE
2951,76,1950-08-31,TRUE
2952,52,1978-01-17,TRUE
2953,3,1936-07-07,FALSE
2954,38,1959-08-12,TRUE
2955,38,1952-07-16,FALSE
2956,23,1939-08-06,FALSE
2957,23,1978-03-07,FALSE
2958,48,1975-05-07,FALSE
2959,54,1957-11-19,FALSE
2960,1,1928-12-19,FALSE
2961,1,1933-12-28,TRUE
2962,1,1938-11-10,FALSE
2963,1,1939-03-29,TRUE
2964,8,1978-11-27,FALSE
2965,30,1918-02-07,TRUE
2966,65,1955-02-20,FALSE
2967,53,1961-01-15,TRUE
2968,40,1962-08-24,FALSE
2969,55,1923-04-22,FALSE
2970,55,1922-04-06,TRUE
2971,1,1977-12-03,TRUE
2972,1,1976-01-14,FALSE
2974,56,1951-07-12,TRUE
2975,33,1943-03-18,TRUE
2976,57,1922-08-03,TRUE
2977,39,1963-02-06,FALSE
2978,33,1948-03-05,TRUE
2979,4,1961-12-22,TRUE
2980,11,1974-06-14,FALSE
2981,16,1949-02-05,TRUE
2982,6,1973-03-23,TRUE
2983,6,1967-07-23,FALSE
2984,60,1963-05-24,TRUE
2985,60,1960-04-13,FALSE
2986,14,1952-05-15,FALSE
2987,14,1946-06-01,TRUE
2988,33,1961-05-21,FALSE
2989,17,1949-02-01,TRUE
2990,32,1938-04-02,TRUE
2991,32,1941-07-31,FALSE
2992,11,1966-05-07,FALSE
2994,18,1963-07-22,FALSE
2995,35,1941-06-15,TRUE
2996,1,1965-01-29,FALSE
2997,1,1941-03-09,TRUE
2998,1,1961-04-02,FALSE
2999,74,1979-03-24,TRUE
3000,41,1928-04-02,TRUE
3001,1,1958-10-07,FALSE
3002,42,1955-05-13,TRUE
3003,69,1973-05-12,TRUE
3004,69,1971-07-13,FALSE
3005,43,1931-06-29,FALSE
3006,22,1973-08-08,TRUE
3007,76,1964-04-11,FALSE
3008,73,1919-12-19,FALSE
3009,62,1957-08-03,TRUE
3010,62,1960-01-12,FALSE
3011,74,1955-09-19,FALSE
3012,70,1955-11-10,TRUE
3013,51,1950-03-18,TRUE
3014,51,1953-11-05,FALSE
3015,73,1952-02-29,FALSE
3016,40,1977-08-23,FALSE
3017,2,1941-05-14,FALSE
3018,61,1978-01-28,FALSE
3019,30,1969-09-23,FALSE
3020,32,1942-08-27,TRUE
3021,1,1961-08-24,FALSE
3022,1,1954-09-22,TRUE
3023,16,1959-04-04,FALSE
3024,60,1929-03-08,FALSE
3025,60,1932-12-27,TRUE
3026,22,1947-03-25,FALSE
3027,62,1959-07-25,FALSE
3028,34,1932-04-23,TRUE
3029,43,1970-05-08,FALSE
3030,68,1976-05-10,TRUE
3031,40,1965-09-05,TRUE
3032,40,1959-04-10,FALSE
3035,27,1964-11-02,FALSE
3036,16,1941-03-31,TRUE
3037,64,1942-01-04,FALSE
3038,6,1946-03-05,TRUE
3039,55,1969-06-01,TRUE
3041,4,1927-04-24,TRUE
3042,18,1968-02-14,TRUE
3043,63,1951-11-15,TRUE
3044,36,1945-10-07,FALSE
3045,10,1950-03-18,TRUE
3046,1,1925-01-22,TRUE
3047,45,1975-10-01,FALSE
3048,16,1923-01-06,TRUE
3049,6,1967-04-06,FALSE
3050,6,1967-07-31,TRUE
3051,65,1928-03-11,FALSE
3054,74,1958-04-28,FALSE
3055,51,1931-02-23,FALSE
3056,38,1959-01-16,TRUE
3057,38,1962-03-05,FALSE
3058,49,1943-09-29,TRUE
3059,61,1977-11-29,FALSE
3060,61,1960-05-18,FALSE
3061,61,1965-10-05,TRUE
3062,41,1930-08-22,TRUE
3063,27,1971-01-29,FALSE
3064,42,1930-05-05,FALSE
3065,24,1921-08-21,TRUE
3066,54,1982-03-09,TRUE
3067,57,1952-06-21,TRUE
3068,57,1954-03-20,FALSE
3069,21,1943-10-23,FALSE
3070,46,1920-12-12,FALSE
3071,38,1967-02-23,TRUE
3072,1,1936-04-14,FALSE
3073,1,1937-10-23,TRUE
3074,1,1958-11-07,FALSE
3075,74,1941-05-05,FALSE
3076,57,1962-11-17,TRUE
3077,50,1934-02-24,TRUE
3078,50,1932-01-31,FALSE
3079,67,1943-05-19,FALSE
3080,5,1951-07-27,TRUE
3081,5,1945-03-02,FALSE
3082,52,1979-10-17,TRUE
3083,41,1971-04-07,FALSE
3084,23,1951-08-24,TRUE
3085,62,1946-06-29,TRUE
3086,62,1948-09-14,FALSE
3087,46,1959-09-21,TRUE
3088,40,1950-06-11,FALSE
3089,46,1974-07-26,FALSE
3090,32,1968-11-17,FALSE
3091,15,1966-03-03,TRUE
3092,59,1967-11-06,TRUE
3093,35,1966-02-21,FALSE
3094,48,1950-08-18,FALSE
3095,36,1953-06-29,FALSE
3096,74,1982-02-27,FALSE
3097,48,1948-08-22,FALSE
3098,17,1938-06-23,FALSE
3099,17,1965-11-13,FALSE
3100,2,1931-03-30,FALSE
3101,1,1941-12-13,FALSE
3102,61,1979-02-16,TRUE
3103,64,1973-03-07,TRUE
3104,4,1982-01-04,TRUE
3105,68,1947-08-17,FALSE
3106,72,1928-03-03,TRUE
3107,30,1960-11-16,FALSE
3108,30,1962-02-26,TRUE
3109,7,1932-04-21,TRUE
3110,54,1931-02-27,FALSE
3111,54,1924-02-07,TRUE
3112,24,1939-09-12,FALSE
3113,60,1971-11-12,TRUE
3114,60,1971-02-24,FALSE
3115,72,1961-11-30,FALSE
3116,28,1951-09-09,FALSE
3117,62,1941-06-22,TRUE
3118,62,1940-07-09,FALSE
3119,50,1936-01-26,TRUE
3120,75,1964-06-02,FALSE
3121,57,1956-10-18,TRUE
3122,57,1959-04-02,FALSE
3123,1,1979-07-25,FALSE
3124,5,1958-01-02,TRUE
3125,10,1922-10-30,TRUE
3126,47,1938-01-13,FALSE
3127,1,1920-06-18,TRUE
3128,69,1944-02-09,TRUE
3129,5,1946-08-01,TRUE
3130,19,1955-05-31,TRUE
3131,1,1935-06-14,TRUE
3132,1,1975-03-24,TRUE
3133,31,1973-04-20,TRUE
3134,1,1938-05-04,FALSE
3135,48,1969-01-06,FALSE
3136,1,1963-12-18,FALSE
3137,70,1947-02-26,FALSE
3138,70,1943-08-12,TRUE
3139,46,1956-09-23,TRUE
3140,46,1959-04-13,FALSE
3141,9,1925-11-09,TRUE
3142,68,1919-03-18,FALSE
3143,21,1944-02-02,TRUE
3144,1,1919-08-04,FALSE
3145,1,1921-11-04,TRUE
3146,1,1948-07-15,FALSE
3147,19,1964-04-26,TRUE
3148,3,1942-04-04,FALSE
3149,3,1935-01-09,TRUE
3150,54,1932-07-24,TRUE
3151,1,1951-07-27,TRUE
3152,1,1936-10-04,FALSE
3153,26,1924-06-17,FALSE
3154,26,1926-02-21,TRUE
3155,44,1973-04-08,TRUE
3156,68,1954-11-02,TRUE
3157,1,1942-02-26,TRUE
3158,1,1940-11-25,TRUE
3159,24,1930-10-27,FALSE
3160,20,1951-06-29,FALSE
3161,66,1980-11-18,FALSE
3162,55,1960-05-17,FALSE
3163,1,1964-05-26,TRUE
3164,1,1962-09-10,FALSE
3165,3,1976-09-01,TRUE
3166,31,1955-06-14,FALSE
3167,48,1943-09-08,TRUE
3170,76,1921-02-21,FALSE
3171,76,1924-04-26,TRUE
3172,64,1951-12-23,FALSE
3173,66,1946-04-18,TRUE
3174,66,1952-11-16,FALSE
3175,64,1950-07-19,TRUE
3176,1,1937-07-07,FALSE
3177,24,1938-08-12,FALSE
3178,25,1969-08-01,TRUE
3179,45,1948-03-12,TRUE
3180,45,1944-09-30,FALSE
3181,27,1943-02-15,FALSE
3182,18,1925-04-22,TRUE
3183,70,1980-02-24,FALSE
3184,5,1959-12-01,TRUE
3185,17,1972-11-26,TRUE
3186,1,1955-01-14,TRUE
3187,7,1952-09-02,FALSE
3188,68,1976-05-19,TRUE
3190,1,1920-11-01,TRUE
3191,56,1975-11-05,TRUE
3192,6,1939-07-14,FALSE
3193,28,1950-02-22,TRUE
3194,51,1975-08-17,TRUE
3195,2,1971-06-13,TRUE
3196,72,1978-08-14,TRUE
3197,1,1958-07-10,FALSE
3198,1,1953-03-05,TRUE
3199,1,1957-12-18,TRUE
3200,1,1954-11-15,FALSE
3201,66,1953-08-06,TRUE
3202,56,1922-07-19,FALSE
3203,1,1959-04-23,TRUE
3204,1,1956-03-26,FALSE
3205,1,1921-06-25,TRUE
3206,1,1921-05-21,FALSE
3207,55,1925-12-03,TRUE
3208,27,1947-02-06,FALSE
3209,27,1939-01-03,TRUE
3210,14,1963-08-30,FALSE
3211,17,1967-08-07,TRUE
3213,1,1941-10-04,FALSE
3214,71,1922-05-12,FALSE
3215,64,1936-05-06,TRUE
3216,58,1959-11-28,FALSE
3217,61,1977-05-02,FALSE
3218,49,1965-12-16,FALSE
3219,49,1959-10-18,TRUE
3220,23,1957-02-17,FALSE
3221,23,1953-07-16,TRUE
3222,21,1977-05-06,FALSE
3225,13,1957-03-17,FALSE
3226,1,1951-11-22,FALSE
3227,59,1950-10-28,TRUE
3228,34,1957-02-22,FALSE
3229,50,1979-04-18,FALSE
3230,1,1982-06-06,TRUE
3231,21,1961-06-03,FALSE
3232,5,1976-11-05,FALSE
3233,1,1980-11-30,FALSE
3234,67,1919-08-04,TRUE
3235,46,1950-06-12,TRUE
3236,28,1960-04-15,TRUE
3239,7,1981-11-16,TRUE
3240,67,1937-12-10,TRUE
3241,26,1934-09-14,FALSE
3242,26,1937-03-04,TRUE
3243,71,1920-09-30,TRUE
3244,72,1933-09-29,FALSE
3245,70,1952-12-02,FALSE
3246,66,1931-04-20,FALSE
3247,69,1958-04-21,TRUE
3248,28,1929-08-02,TRUE
3249,17,1959-01-20,FALSE
3250,17,1962-01-20,TRUE
3251,52,1962-12-28,TRUE
3252,52,1961-03-26,FALSE
3253,70,1946-07-02,FALSE
3254,1,1930-02-13,FALSE
3255,8,1970-01-04,TRUE
3256,49,1976-07-18,FALSE
3257,73,1978-05-11,TRUE
3258,74,1960-07-30,TRUE
3259,71,1950-10-15,FALSE
3260,74,1942-09-08,TRUE
3261,74,1950-04-10,FALSE
3262,61,1941-08-14,TRUE
3264,63,1950-10-20,TRUE
3265,47,1963-06-11,TRUE
3266,47,1960-10-08,FALSE
3267,61,1951-08-26,FALSE
3268,1,1956-03-31,TRUE
3269,2,1974-11-05,FALSE
3270,12,1940-01-22,FALSE
3271,58,1942-01-03,TRUE
3272,9,1920-07-18,TRUE
3273,9,1918-01-02,FALSE
3274,26,1929-01-22,FALSE
3275,26,1924-09-19,TRUE
3276,52,1980-03-21,FALSE
3277,42,1966-03-26,FALSE
3278,42,1962-04-20,TRUE
3279,66,1954-08-04,TRUE
3280,66,1958-05-31,FALSE
3281,74,1950-12-27,FALSE
3282,29,1981-09-02,FALSE
3283,10,1933-11-23,FALSE
3284,2,1936-07-02,FALSE
3285,2,1943-09-17,TRUE
3286,74,1972-03-15,TRUE
3287,74,1978-04-01,FALSE
3288,69,1926-01-28,FALSE
3289,75,1977-06-09,TRUE
3290,11,1969-07-12,TRUE
3291,52,1947-01-23,FALSE
3292,18,1940-01-21,FALSE
3293,1,1953-01-20,TRUE
3294,52,1957-03-08,FALSE
3295,40,1966-03-13,TRUE
3296,23,1969-06-11,FALSE
3297,1,1968-04-17,FALSE
3298,5,1942-08-05,TRUE
3299,76,1961-09-17,TRUE
3300,53,1950-06-29,FALSE
3302,52,1964-02-17,TRUE
3303,52,1965-01-09,FALSE
3304,69,1939-08-31,FALSE
3305,41,1971-10-11,TRUE
3306,27,1948-04-26,FALSE
3307,14,1979-07-01,TRUE
3308,15,1948-02-16,FALSE
3309,15,1942-04-29,TRUE
3310,23,1954-02-13,FALSE
3311,51,1954-08-25,FALSE
3312,70,1971-11-05,TRUE
3313,60,1946-02-10,TRUE
3314,24,1931-12-18,TRUE
3315,24,1934-06-21,FALSE
3316,1,1947-12-15,TRUE
3317,1,1950-04-24,FALSE
3319,1,1979-04-24,TRUE
3320,1,1972-02-14,FALSE
3321,13,1969-05-30,TRUE
3322,31,1948-02-29,FALSE
3323,74,1981-02-22,TRUE
3324,26,1971-04-13,TRUE
3325,26,1963-09-28,FALSE
3326,57,1952-12-26,TRUE
3327,20,1937-07-04,TRUE
3328,24,1966-10-11,FALSE
3329,54,1961-03-20,FALSE
3330,54,1955-04-15,TRUE
3331,70,1970-02-05,TRUE
3332,46,1969-11-15,TRUE
3333,10,1949-07-24,TRUE
3334,1,1967-07-01,FALSE
3335,11,1967-02-10,FALSE
3336,64,1951-05-30,TRUE
3337,53,1952-04-13,FALSE
3338,69,1942-11-29,TRUE
3339,31,1976-01-29,TRUE
3340,54,1976-02-16,FALSE
3341,54,1968-12-20,TRUE
3342,73,1973-09-29,FALSE
3344,42,1961-09-16,FALSE
3345,37,1941-01-27,TRUE
3346,37,1941-02-25,FALSE
3347,11,1936-01-19,FALSE
3348,38,1978-02-14,TRUE
3349,42,1963-12-21,FALSE
3350,30,1950-03-19,FALSE
3351,30,1942-09-15,TRUE
3352,23,1919-09-12,FALSE
3353,23,1919-04-21,TRUE
3354,62,1943-10-28,TRUE
3355,38,1953-01-15,FALSE
3356,73,1974-04-23,FALSE
3357,63,1954-07-21,TRUE
3358,16,1975-10-07,FALSE
3359,1,1945-02-24,FALSE
3360,43,1976-08-31,TRUE
3361,40,1930-10-02,TRUE
3365,1,1966-07-30,TRUE
3366,54,1959-02-12,TRUE
3367,54,1952-04-23,FALSE
3368,14,1952-10-24,TRUE
3369,1,1952-04-16,FALSE
3370,25,1919-03-28,FALSE
3371,25,1919-10-07,TRUE
3372,1,1970-10-30,FALSE
3373,5,1952-11-29,FALSE
3374,5,1960-08-13,TRUE
3375,74,1954-11-06,FALSE
3376,11,1945-01-19,TRUE
3377,11,1938-05-05,FALSE
3378,5,1957-04-21,FALSE
3379,5,1949-07-01,TRUE
3380,74,1978-04-03,TRUE
3381,70,1965-09-01,TRUE
3382,54,1954-02-28,FALSE
3383,54,1956-04-23,TRUE
3384,41,1942-08-03,TRUE
3385,11,1924-02-13,TRUE
3386,49,1940-03-08,TRUE
3387,58,1943-08-14,FALSE
3388,53,1965-10-26,TRUE
3389,39,1967-01-16,TRUE
3390,53,1972-11-17,TRUE
3391,42,1971-04-07,FALSE
3392,1,1975-10-31,TRUE
3393,73,1954-08-24,TRUE
3394,66,1980-07-04,TRUE
3395,4,1962-12-28,FALSE
3396,18,1977-03-03,TRUE
3397,24,1974-06-08,TRUE
3398,24,1969-09-13,FALSE
3399,72,1932-02-25,FALSE
3402,74,1952-05-02,TRUE
3403,74,1957-10-18,FALSE
3404,56,1940-10-11,TRUE
3405,40,1949-12-15,FALSE
3406,40,1947-07-13,TRUE
3407,35,1973-04-13,TRUE
3408,35,1973-12-20,FALSE
3409,36,1919-04-03,FALSE
3410,54,1965-02-16,FALSE
3412,57,1975-07-18,FALSE
3413,57,1969-11-25,TRUE
3414,11,1947-10-17,TRUE
3415,54,1973-09-30,TRUE
3416,35,1978-06-01,FALSE
3417,35,1985-03-18,TRUE
3418,70,1963-08-07,TRUE
3420,66,1979-06-24,FALSE
3421,20,1947-03-05,FALSE
3422,1,1951-05-02,TRUE
3423,12,1971-09-05,TRUE
3424,64,1918-11-14,FALSE
3425,70,1970-05-07,FALSE
3426,73,1978-02-07,FALSE
3427,42,1980-06-16,FALSE
3428,42,1987-09-27,TRUE
3429,46,1941-10-16,FALSE
3430,3,1951-09-25,FALSE
3431,70,1979-04-05,TRUE
3432,15,1973-11-08,FALSE
3433,71,1962-09-07,FALSE
3434,71,1956-09-20,TRUE
3435,4,1945-05-27,TRUE
3436,30,1958-02-18,FALSE
3437,30,1959-08-08,TRUE
3438,43,1942-01-12,FALSE
3439,62,1967-01-27,FALSE
3440,1,1938-02-13,TRUE
3441,75,1958-02-09,FALSE
3443,1,1934-12-06,TRUE
3444,57,1977-04-06,FALSE
3445,17,1979-03-26,TRUE
3446,70,1957-10-01,FALSE
3447,54,1949-04-21,TRUE
3448,1,1954-12-24,FALSE
3449,27,1928-03-21,FALSE
3450,25,1976-09-12,FALSE
3451,19,1974-07-17,FALSE
3452,19,1975-08-28,TRUE
3453,56,1950-08-02,FALSE
3454,11,1949-10-17,TRUE
3455,11,1957-02-28,FALSE
3456,54,1945-01-21,TRUE
3457,75,1923-06-14,TRUE
3458,33,1953-06-30,FALSE
3459,14,1964-08-30,TRUE
3460,14,1965-10-11,FALSE
3461,54,1958-02-22,FALSE
3462,54,1965-03-18,TRUE
3463,1,1979-03-02,TRUE
3464,43,1953-01-14,FALSE
3465,30,1942-04-17,FALSE
3466,1,1936-05-31,TRUE
3467,1,1939-12-06,FALSE
3468,68,1933-12-31,TRUE
3469,1,1975-02-23,TRUE
3470,52,1937-04-23,TRUE
3471,1,1952-09-29,TRUE
3472,70,1946-05-11,TRUE
3473,70,1948-05-21,FALSE
3474,32,1954-12-08,TRUE
3475,19,1957-03-13,FALSE
3476,60,1968-01-05,TRUE
3477,37,1965-08-28,FALSE
3478,1,1926-05-30,FALSE
3479,1,1933-09-19,TRUE
3480,15,1951-04-10,TRUE
3481,15,1957-11-10,FALSE
3482,71,1941-02-09,TRUE
3483,70,1940-12-02,FALSE
3484,44,1972-04-30,FALSE
3485,77,1922-05-27,FALSE
3486,77,1962-03-09,FALSE
3487,1,1959-09-06,FALSE
3488,1,1955-10-09,FALSE
3489,76,1966-08-13,FALSE
3490,19,1920-10-16,FALSE
3491,19,1922-11-18,TRUE
3492,8,1970-12-27,TRUE
3493,69,1965-05-04,TRUE
3494,42,1969-07-02,FALSE
3495,64,1941-05-10,TRUE
3496,64,1949-07-11,FALSE
3497,39,1970-09-11,TRUE
3498,77,1938-04-01,FALSE
3499,19,1969-03-16,FALSE
3500,29,1960-06-07,FALSE
3501,51,1964-03-21,FALSE
3502,54,1952-08-03,FALSE
3503,54,1953-01-14,TRUE
3504,40,1952-01-25,FALSE
3505,20,1977-12-06,FALSE
3506,1,1961-08-20,TRUE
3507,32,1946-12-02,TRUE
3508,38,1970-11-09,FALSE
3509,38,1965-02-13,TRUE
3510,13,1939-10-26,FALSE
3511,74,1963-09-11,FALSE
3512,49,1946-05-25,FALSE
3513,70,1922-07-20,FALSE
3514,70,1918-02-05,TRUE
3515,61,1975-01-02,TRUE
3516,58,1971-09-07,TRUE
3517,68,1953-06-24,TRUE
3518,33,1955-09-02,TRUE
3519,74,1949-12-15,FALSE
3520,8,1928-05-17,TRUE
3521,4,1964-07-20,FALSE
3522,57,1963-02-02,FALSE
3523,6,1964-04-29,FALSE
3524,68,1945-11-20,TRUE
3525,15,1974-05-21,FALSE
3526,15,1977-07-06,TRUE
3527,77,1978-08-11,FALSE
3528,73,1970-10-06,TRUE
